year,month,day,Risk_free
2011,8,2,0.000463971693534404
2011,8,3,0.000463265198050067
2011,8,4,0.000463265198050067
2011,8,5,0.000463265198050067
2011,8,8,0.000460791517980397
2011,8,9,0.000462911906652153
2011,8,10,0.000463265198050067
2011,8,11,0.000463265198050067
2011,8,12,0.000462911906652153
2011,8,15,0.000462911906652153
2011,8,16,0.000463265198050067
2011,8,17,0.000463265198050067
2011,8,18,0.000461851857835427
2011,8,19,0.000461851857835427
2011,8,22,0.000462205236544833
2011,8,23,0.000462205236544833
2011,8,24,0.000461498450022191
2011,8,25,0.000461851857835427
2011,8,26,0.000460084469523281
2011,8,29,0.000459023664006963
2011,8,30,0.000459377304650843
2011,8,31,0.000460084469523281
2011,9,1,0.000446271878900006
2011,9,2,0.000445917103206739
2011,9,5,0.000444497563876212
2011,9,6,0.000444497563876212
2011,9,8,0.000443787634139881
2011,9,9,0.000443787634139881
2011,9,12,0.000442367367213592
2011,9,13,0.000442367367213592
2011,9,14,0.000442367367213592
2011,9,15,0.000441657030023634
2011,9,16,0.00044130181777291
2011,9,19,0.00044059130595997
2011,9,20,0.000440946576418355
2011,9,21,0.00044059130595997
2011,9,22,0.000439525290858001
2011,9,23,0.000438103510532528
2011,9,26,0.000435614143498242
2011,9,27,0.000437747978139669
2011,9,28,0.000437392416642979
2011,9,29,0.000437036826042458
2011,9,30,0.000437036826042458
2011,10,3,0.000434902613051236
2011,10,4,0.000435258407378569
2011,10,5,0.000434546818723902
2011,10,6,0.000434190966188908
2011,10,7,0.000433835084550083
2011,10,10,0.000432767265010625
2011,10,11,0.000432055239798501
2011,10,13,0.000430986925493926
2011,10,14,0.000430630781920627
2011,10,17,0.000429918349254876
2011,10,18,0.00042849313467741
2011,10,19,0.000427780323661864
2011,10,20,0.00042742388905026
2011,10,21,0.000427780323661864
2011,10,24,0.000427780323661864
2011,10,25,0.000427780323661864
2011,10,26,0.000427780323661864
2011,10,27,0.000428136758273467
2011,10,28,0.00042849313467741
2011,10,31,0.00042849313467741
2011,11,1,0.00042849313467741
2011,11,3,0.000426354352384806
2011,11,4,0.000426354352384806
2011,11,7,0.000424571131588891
2011,11,8,0.000423500838223845
2011,11,9,0.000421359378378838
2011,11,10,0.000421002332586795
2011,11,11,0.000421002332586795
2011,11,14,0.000418859533965588
2011,11,16,0.000417787698097527
2011,11,17,0.000417072966229171
2011,11,18,0.000416358117945492
2011,11,21,0.000415285612689331
2011,11,22,0.00041492804302834
2011,11,23,0.000413139729062095
2011,11,24,0.000409918720833957
2011,11,25,0.000412066350691021
2011,11,28,0.000410992681281641
2011,11,29,0.000410276727052406
2011,11,30,0.000408844469347969
2011,12,1,0.000409560656407848
2011,12,2,0.000409202591981739
2011,12,5,0.000408844469347969
2011,12,6,0.000408486317610368
2011,12,7,0.000408128136768937
2011,12,8,0.000407769926823676
2011,12,9,0.000407769926823676
2011,12,12,0.000406695093261078
2011,12,13,0.000405619997764006
2011,12,14,0.000405619997764006
2011,12,15,0.000405261554988101
2011,12,16,0.000404903083108366
2011,12,19,0.000404903083108366
2011,12,20,0.0004045445821248
2011,12,21,0.0004045445821248
2011,12,22,0.0004045445821248
2011,12,23,0.0004045445821248
2011,12,26,0.000405261554988101
2011,12,27,0.000403468875447288
2011,12,28,0.0004031102580484
2011,12,29,0.0004031102580484
2012,1,2,0.000402751582441852
2012,1,3,0.000401675410103053
2012,1,4,0.000401316618081182
2012,1,5,0.000400240067392588
2012,1,6,0.000399163196561858
2012,1,9,0.000398086034692824
2012,1,10,0.000397367781260982
2012,1,11,0.000396649382309988
2012,1,12,0.000395930866943672
2012,1,13,0.000395212235162035
2012,1,16,0.000393774535041302
2012,1,17,0.00039341501542367
2012,1,18,0.000392336311051622
2012,1,19,0.000390897592296824
2012,1,20,0.000389818218536675
2012,1,23,0.000390178029192612
2012,1,24,0.000390178029192612
2012,1,26,0.000390537839848548
2012,1,27,0.000390178029192612
2012,1,30,0.000389458349673077
2012,1,31,0.000389818218536675
2012,2,1,0.00038909845170565
2012,2,2,0.000388738524634391
2012,2,3,0.000388738524634391
2012,2,6,0.000387658568797633
2012,2,7,0.00038657829281874
2012,2,8,0.000385857973014936
2012,2,9,0.000385137478588149
2012,2,10,0.000384777202270925
2012,2,13,0.000383335747756064
2012,2,14,0.000382254307623953
2012,2,15,0.000380811950890347
2012,2,16,0.000379729812266305
2012,2,17,0.000379369041183963
2012,2,22,0.000378286524210125
2012,2,23,0.000377564691007137
2012,2,24,0.000377203716197982
2012,2,27,0.000376842712284997
2012,2,28,0.000376120617147535
2012,2,29,0.000375398376490921
2012,3,1,0.000373953545931727
2012,3,2,0.000371062254998833
2012,3,5,0.000369254121324047
2012,3,6,0.000366721389582381
2012,3,7,0.000364549196092412
2012,3,8,0.000359476107405499
2012,3,9,0.000360201229341328
2012,3,12,0.000359476107405499
2012,3,13,0.000357299926690757
2012,3,14,0.00035657428088598
2012,3,15,0.000356211414327845
2012,3,16,0.00035657428088598
2012,3,19,0.00035657428088598
2012,3,20,0.00035584851866588
2012,3,21,0.000354759569745511
2012,3,22,0.000354396557668224
2012,3,23,0.000353670358890668
2012,3,26,0.000354396557668224
2012,3,27,0.000353670358890668
2012,3,28,0.000353307230398059
2012,3,29,0.00035258085699752
2012,3,30,0.000352217612089589
2012,4,2,0.000351491034962237
2012,4,3,0.000350037473253906
2012,4,4,0.000347128778230399
2012,4,5,0.000346037471899763
2012,4,9,0.000344945874530822
2012,4,10,0.000343853986123577
2012,4,11,0.000342397630447522
2012,4,12,0.000340576458256692
2012,4,13,0.000338754442054778
2012,4,16,0.000338025420205668
2012,4,17,0.000336202239850536
2012,4,18,0.000334378244588152
2012,4,19,0.000332188326865435
2012,4,20,0.000332553405314684
2012,4,23,0.000332553405314684
2012,4,24,0.000332553405314684
2012,4,25,0.000332553405314684
2012,4,26,0.000332918425556272
2012,4,27,0.000332188326865435
2012,4,30,0.000332188326865435
2012,5,2,0.000332553405314684
2012,5,3,0.000331823219312355
2012,5,4,0.000331823219312355
2012,5,7,0.000329266593325883
2012,5,8,0.0003281703684479
2012,5,9,0.0003281703684479
2012,5,10,0.000327439396642149
2012,5,11,0.000326342676999047
2012,5,14,0.000324148364597932
2012,5,15,0.00032231881050393
2012,5,16,0.000321220693876967
2012,5,17,0.000321586761856452
2012,5,18,0.000320854596793652
2012,5,21,0.000320488441502675
2012,5,22,0.000319389830110595
2012,5,23,0.000319023529300466
2012,5,24,0.000320122286211699
2012,5,25,0.000319389830110595
2012,5,28,0.000319756072713062
2012,5,29,0.000317191646900028
2012,5,30,0.000316458666929975
2012,5,31,0.000317191646900028
2012,6,1,0.000317924510454759
2012,6,4,0.000316825171466917
2012,6,5,0.000316458666929975
2012,6,6,0.000316825171466917
2012,6,8,0.00031572554144077
2012,6,11,0.000314625591272488
2012,6,12,0.000313892145641148
2012,6,13,0.000313158525386825
2012,6,14,0.000312057876726612
2012,6,15,0.000312791700707749
2012,6,18,0.000312057876726612
2012,6,19,0.000311690935632214
2012,6,20,0.000310956937028095
2012,6,21,0.000310956937028095
2012,6,22,0.000310222792904824
2012,6,25,0.000308754126308486
2012,6,26,0.000308754126308486
2012,6,27,0.000308386865071952
2012,6,28,0.000308386865071952
2012,6,29,0.000307652255287394
2012,7,2,0.000307284877635539
2012,7,3,0.000306917499983683
2012,7,4,0.000306182628264651
2012,7,5,0.000304712448269129
2012,7,6,0.000303241715300828
2012,7,10,0.000301402556942776
2012,7,11,0.000300298677757382
2012,7,12,0.000299194449326023
2012,7,13,0.00029956255457364
2012,7,16,0.00029956255457364
2012,7,17,0.00029956255457364
2012,7,18,0.000299194449326023
2012,7,19,0.000298826314974576
2012,7,20,0.000299194449326023
2012,7,23,0.000298458151519299
2012,7,24,0.000298458151519299
2012,7,25,0.00029808995896019
2012,7,26,0.00029808995896019
2012,7,27,0.000297721708193421
2012,7,30,0.00029808995896019
2012,7,31,0.000297721708193421
2012,8,1,0.000297721708193421
2012,8,2,0.000297353428322822
2012,8,3,0.000297353428322822
2012,8,6,0.000295143079711124
2012,8,7,0.000295143079711124
2012,8,8,0.000294406025204808
2012,8,9,0.000294037454295903
2012,8,10,0.000293668825179338
2012,8,13,0.000292562792310491
2012,8,14,0.000291456439299509
2012,8,15,0.0002910875773523
2012,8,16,0.000290718686301261
2012,8,17,0.000289980816887692
2012,8,20,0.000288873736280948
2012,8,21,0.000288135517621413
2012,8,22,0.000287397153442726
2012,8,23,0.000286289374344051
2012,8,24,0.000286658672848716
2012,8,27,0.000284811860183254
2012,8,28,0.000283703324384987
2012,8,29,0.000282594526652247
2012,8,30,0.000281115615507588
2012,8,31,0.000281485408777371
2012,9,3,0.000280745822237805
2012,9,4,0.000280745822237805
2012,9,5,0.000280745822237805
2012,9,6,0.000281115615507588
2012,9,10,0.000281485408777371
2012,9,11,0.000281115615507588
2012,9,12,0.000281115615507588
2012,9,13,0.000280006090179086
2012,9,14,0.000280745822237805
2012,9,17,0.000280745822237805
2012,9,18,0.000280745822237805
2012,9,19,0.000280006090179086
2012,9,20,0.000280006090179086
2012,9,21,0.00028037597076036
2012,9,24,0.000279266212601215
2012,9,25,0.000278896244708449
2012,9,26,0.000278896244708449
2012,9,27,0.000279636180493981
2012,9,28,0.000279266212601215
2012,10,1,0.000278896244708449
2012,10,2,0.000277786079095677
2012,10,3,0.000277415965683758
2012,10,4,0.000277045794064179
2012,10,5,0.000275194528512657
2012,10,8,0.000274824153166264
2012,10,9,0.000274453748716041
2012,10,10,0.000273712881607935
2012,10,11,0.00027260126080364
2012,10,15,0.000271860015345737
2012,10,16,0.000272230652626604
2012,10,17,0.000271860015345737
2012,10,18,0.000271860015345737
2012,10,19,0.000272230652626604
2012,10,22,0.000271860015345737
2012,10,23,0.00027260126080364
2012,10,24,0.00027260126080364
2012,10,25,0.00027334236074239
2012,10,26,0.000272971839876846
2012,10,29,0.00027260126080364
2012,10,30,0.000272230652626604
2012,10,31,0.000272230652626604
2012,11,1,0.000272230652626604
2012,11,5,0.000272971839876846
2012,11,6,0.00027334236074239
2012,11,7,0.00027260126080364
2012,11,8,0.00027334236074239
2012,11,9,0.000272971839876846
2012,11,12,0.00027260126080364
2012,11,13,0.00027260126080364
2012,11,14,0.000272230652626604
2012,11,16,0.000272230652626604
2012,11,19,0.000272971839876846
2012,11,21,0.00027148934896104
2012,11,22,0.000270747899776325
2012,11,23,0.000271118653472513
2012,11,26,0.00027148934896104
2012,11,27,0.000271860015345737
2012,11,28,0.00027260126080364
2012,11,29,0.000272230652626604
2012,11,30,0.000272230652626604
2012,12,3,0.00027260126080364
2012,12,4,0.00027148934896104
2012,12,5,0.000272230652626604
2012,12,6,0.000271118653472513
2012,12,7,0.00027148934896104
2012,12,10,0.000271118653472513
2012,12,11,0.000271118653472513
2012,12,12,0.000270377146080136
2012,12,13,0.000269635493168607
2012,12,14,0.000269635493168607
2012,12,17,0.000269264593953267
2012,12,18,0.000267409690422937
2012,12,19,0.000267409690422937
2012,12,20,0.000268522737314925
2012,12,21,0.000268893694737926
2012,12,26,0.00026778073515743
2012,12,27,0.000267409690422937
2012,12,28,0.00026778073515743
2013,1,2,0.00026778073515743
2013,1,3,0.00026778073515743
2013,1,4,0.000267038616584614
2013,1,7,0.000267038616584614
2013,1,8,0.000267409690422937
2013,1,9,0.00026666748453863
2013,1,10,0.000265925162239
2013,1,11,0.000266296323388815
2013,1,14,0.000265925162239
2013,1,15,0.000266296323388815
2013,1,16,0.000268522737314925
2013,1,17,0.00026778073515743
2013,1,18,0.000268151750788093
2013,1,21,0.000267409690422937
2013,1,22,0.000268151750788093
2013,1,23,0.000267409690422937
2013,1,24,0.00026778073515743
2013,1,28,0.000267409690422937
2013,1,29,0.000267038616584614
2013,1,30,0.000267409690422937
2013,1,31,0.000268151750788093
2013,2,1,0.00026778073515743
2013,2,4,0.000268151750788093
2013,2,5,0.00026778073515743
2013,2,6,0.00026778073515743
2013,2,7,0.000268893694737926
2013,2,8,0.000268151750788093
2013,2,13,0.000268151750788093
2013,2,14,0.000268151750788093
2013,2,15,0.000268522737314925
2013,2,18,0.000269264593953267
2013,2,19,0.000268893694737926
2013,2,20,0.000268522737314925
2013,2,21,0.000268522737314925
2013,2,22,0.000270006334176287
2013,2,25,0.000269264593953267
2013,2,26,0.000270747899776325
2013,2,27,0.000270006334176287
2013,2,28,0.000270006334176287
2013,3,1,0.000269264593953267
2013,3,4,0.000269264593953267
2013,3,5,0.000270006334176287
2013,3,6,0.000270006334176287
2013,3,7,0.000269264593953267
2013,3,8,0.000269635493168607
2013,3,11,0.000269264593953267
2013,3,12,0.000269635493168607
2013,3,13,0.000270377146080136
2013,3,14,0.000270006334176287
2013,3,15,0.000270006334176287
2013,3,18,0.000269635493168607
2013,3,19,0.000269264593953267
2013,3,20,0.000269264593953267
2013,3,21,0.000269635493168607
2013,3,22,0.000269264593953267
2013,3,25,0.000269635493168607
2013,3,26,0.000269264593953267
2013,3,27,0.000268893694737926
2013,3,28,0.000269264593953267
2013,4,1,0.000270006334176287
2013,4,2,0.000270377146080136
2013,4,3,0.00027148934896104
2013,4,4,0.000271118653472513
2013,4,5,0.000271118653472513
2013,4,8,0.000271860015345737
2013,4,9,0.000272971839876846
2013,4,10,0.00027334236074239
2013,4,11,0.000274453748716041
2013,4,12,0.000280006090179086
2013,4,15,0.000282594526652247
2013,4,16,0.000284072884824127
2013,4,17,0.000284442387055606
2013,4,18,0.000278526218608022
2013,4,19,0.000278896244708449
2013,4,22,0.000278526218608022
2013,4,23,0.000278156163403764
2013,4,24,0.000277786079095677
2013,4,25,0.000278526218608022
2013,4,26,0.000278156163403764
2013,4,29,0.000278156163403764
2013,4,30,0.000277786079095677
2013,5,2,0.000278156163403764
2013,5,3,0.000277415965683758
2013,5,6,0.000279266212601215
2013,5,7,0.000279636180493981
2013,5,8,0.000280006090179086
2013,5,9,0.000281485408777371
2013,5,10,0.000281855143839493
2013,5,13,0.000282224849797785
2013,5,14,0.000283333763945848
2013,5,15,0.000283703324384987
2013,5,16,0.000284811860183254
2013,5,17,0.000285181275103241
2013,5,20,0.000286289374344051
2013,5,21,0.000286658672848716
2013,5,22,0.000287397153442726
2013,5,23,0.0002877663646359
2013,5,24,0.000288504641503096
2013,5,27,0.000289611809421331
2013,5,28,0.000289611809421331
2013,5,29,0.00028924280195497
2013,5,31,0.000295143079711124
2013,6,3,0.000296248414088041
2013,6,4,0.000296616781270131
2013,6,5,0.000297353428322822
2013,6,6,0.00029808995896019
2013,6,7,0.000298458151519299
2013,6,10,0.00029956255457364
2013,6,11,0.000300298677757382
2013,6,12,0.000301034626318142
2013,6,13,0.000301402556942776
2013,6,14,0.000301770458463579
2013,6,17,0.000303241715300828
2013,6,18,0.000304344808682799
2013,6,19,0.000305080029647797
2013,6,20,0.000306917499983683
2013,6,21,0.000307652255287394
2013,6,24,0.000307652255287394
2013,6,25,0.000308386865071952
2013,6,26,0.000308754126308486
2013,6,27,0.000308754126308486
2013,6,28,0.000309488532366231
2013,7,1,0.000310222792904824
2013,7,2,0.000309488532366231
2013,7,3,0.000310589879518375
2013,7,4,0.000311323965433985
2013,7,5,0.000312057876726612
2013,7,8,0.000312424817821011
2013,7,10,0.000314625591272488
2013,7,11,0.000314258883008733
2013,7,12,0.000314258883008733
2013,7,15,0.000314258883008733
2013,7,16,0.000314625591272488
2013,7,17,0.000314625591272488
2013,7,18,0.000314992270432413
2013,7,19,0.000314625591272488
2013,7,22,0.000314625591272488
2013,7,23,0.000314992270432413
2013,7,24,0.000314625591272488
2013,7,25,0.000314625591272488
2013,7,26,0.000315358920488507
2013,7,29,0.00031572554144077
2013,7,30,0.000314992270432413
2013,7,31,0.000315358920488507
2013,8,1,0.000315358920488507
2013,8,2,0.000316092133289203
2013,8,5,0.000317924510454759
2013,8,6,0.000318290898576379
2013,8,7,0.000319023529300466
2013,8,8,0.000319756072713062
2013,8,9,0.000319756072713062
2013,8,12,0.000321586761856452
2013,8,13,0.000323050742736086
2013,8,14,0.00032378250034526
2013,8,15,0.000324514170642942
2013,8,16,0.000326708279317245
2013,8,19,0.0003281703684479
2013,8,20,0.000326708279317245
2013,8,21,0.0003281703684479
2013,8,22,0.000329631904605776
2013,8,23,0.000329631904605776
2013,8,26,0.000330362498061731
2013,8,27,0.000331092916894704
2013,8,28,0.000331823219312355
2013,8,29,0.000332188326865435
2013,8,30,0.000332553405314684
2013,9,2,0.000332918425556272
2013,9,3,0.000333648407831788
2013,9,4,0.000334378244588152
2013,9,5,0.000334378244588152
2013,9,6,0.000335107935825363
2013,9,9,0.000335837510647252
2013,9,10,0.000336202239850536
2013,9,11,0.000337296252837405
2013,9,12,0.000338025420205668
2013,9,13,0.000337660865625367
2013,9,16,0.000339118909323588
2013,9,17,0.000339483347488567
2013,9,18,0.000339483347488567
2013,9,19,0.000339483347488567
2013,9,20,0.000340212136507034
2013,9,23,0.000340940750902519
2013,9,24,0.000340940750902519
2013,9,25,0.000341305043548346
2013,9,26,0.000343489926308394
2013,9,27,0.000344945874530822
2013,9,30,0.000346401298884302
2013,10,1,0.000347128778230399
2013,10,2,0.000347856170265004
2013,10,3,0.00034821979352273
2013,10,4,0.000349310517776758
2013,10,7,0.000350400921888649
2013,10,8,0.000352217612089589
2013,10,9,0.000352944043697789
2013,10,10,0.000355122581822798
2013,10,11,0.000355122581822798
2013,10,14,0.000354396557668224
2013,10,15,0.000355122581822798
2013,10,16,0.000355485564796254
2013,10,17,0.00035584851866588
2013,10,18,0.00035584851866588
2013,10,21,0.00035584851866588
2013,10,22,0.00035584851866588
2013,10,23,0.00035584851866588
2013,10,24,0.000355485564796254
2013,10,25,0.00035584851866588
2013,10,28,0.000355122581822798
2013,10,29,0.00035584851866588
2013,10,30,0.00035584851866588
2013,10,31,0.00035584851866588
2013,11,1,0.000356937118340284
2013,11,4,0.000358025456080213
2013,11,5,0.0003576627059374
2013,11,6,0.000358025456080213
2013,11,7,0.000358750839950517
2013,11,8,0.000359476107405499
2013,11,11,0.000361288664862514
2013,11,12,0.000361651065759361
2013,11,13,0.000362375780241564
2013,11,14,0.000363100378308445
2013,11,18,0.000363824859960005
2013,11,19,0.000364911305950955
2013,11,21,0.000366721389582381
2013,11,22,0.00036708329571411
2013,11,25,0.000368168868590146
2013,11,26,0.000368530658306554
2013,11,27,0.000369254121324047
2013,11,28,0.000370339112123475
2013,11,29,0.000370339112123475
2013,12,2,0.000370700698113069
2013,12,3,0.000370339112123475
2013,12,4,0.000371062254998833
2013,12,5,0.000371423782780767
2013,12,6,0.000371423782780767
2013,12,9,0.000372146721929312
2013,12,10,0.000373230897821486
2013,12,11,0.000372869544662535
2013,12,12,0.000372869544662535
2013,12,13,0.000373230897821486
2013,12,16,0.000373230897821486
2013,12,17,0.000373953545931727
2013,12,18,0.000373953545931727
2013,12,19,0.000374314811779186
2013,12,20,0.000375037227058783
2013,12,23,0.000375759525923058
2013,12,26,0.000377203716197982
2013,12,27,0.000376842712284997
2013,12,30,0.000377203716197982
2014,1,2,0.000378286524210125
2014,1,3,0.000377925636712462
2014,1,6,0.000378286524210125
2014,1,7,0.000379008240997791
2014,1,8,0.000379729812266305
2014,1,9,0.000380090554244816
2014,1,10,0.000381172576453537
2014,1,13,0.000383335747756064
2014,1,14,0.000384056533221155
2014,1,15,0.00038369616959244
2014,1,16,0.00038909845170565
2014,1,17,0.000388738524634391
2014,1,20,0.000389818218536675
2014,1,21,0.000390178029192612
2014,1,22,0.000390178029192612
2014,1,23,0.000389818218536675
2014,1,24,0.000389818218536675
2014,1,27,0.000390178029192612
2014,1,28,0.000390537839848548
2014,1,29,0.000391257315641269
2014,1,30,0.000391257315641269
2014,1,31,0.000391617038985714
2014,2,3,0.000391617038985714
2014,2,4,0.000392336311051622
2014,2,5,0.000393055495806038
2014,2,6,0.000393774535041302
2014,2,7,0.000393055495806038
2014,2,10,0.000394493428757414
2014,2,11,0.000395212235162035
2014,2,12,0.000395930866943672
2014,2,13,0.000396649382309988
2014,2,14,0.000396290153730661
2014,2,17,0.000396649382309988
2014,2,18,0.000396649382309988
2014,2,19,0.000397367781260982
2014,2,20,0.000397726922528818
2014,2,21,0.000398086034692824
2014,2,24,0.000398804171709344
2014,2,25,0.000399522192310542
2014,2,26,0.000399881129851565
2014,2,27,0.000398804171709344
2014,2,28,0.000398804171709344
2014,3,5,0.000399881129851565
2014,3,6,0.000399881129851565
2014,3,7,0.000399881129851565
2014,3,10,0.00040059894672595
2014,3,11,0.000400957796955481
2014,3,12,0.000401316618081182
2014,3,13,0.000401675410103053
2014,3,14,0.000401675410103053
2014,3,17,0.000402751582441852
2014,3,18,0.0004031102580484
2014,3,19,0.000403827492846176
2014,3,20,0.000403827492846176
2014,3,21,0.000403827492846176
2014,3,24,0.0004045445821248
2014,3,25,0.000405978382332251
2014,3,26,0.000404903083108366
2014,3,27,0.000405619997764006
2014,3,28,0.000405619997764006
2014,3,31,0.000405619997764006
2014,4,1,0.000405978382332251
2014,4,2,0.000406336766900495
2014,4,3,0.000407411687774584
2014,4,4,0.000407411687774584
2014,4,7,0.000407411687774584
2014,4,8,0.000407411687774584
2014,4,9,0.000407411687774584
2014,4,10,0.000407411687774584
2014,4,11,0.000407411687774584
2014,4,14,0.000407411687774584
2014,4,15,0.000407411687774584
2014,4,16,0.000407411687774584
2014,4,17,0.000407769926823676
2014,4,22,0.000407769926823676
2014,4,23,0.000407411687774584
2014,4,24,0.000407769926823676
2014,4,25,0.000407411687774584
2014,4,28,0.000407769926823676
2014,4,29,0.000407769926823676
2014,4,30,0.000407411687774584
2014,5,2,0.000407769926823676
2014,5,5,0.000407769926823676
2014,5,6,0.000407769926823676
2014,5,7,0.000408128136768937
2014,5,8,0.000408486317610368
2014,5,9,0.000408128136768937
2014,5,12,0.000408486317610368
2014,5,13,0.000408486317610368
2014,5,14,0.000408486317610368
2014,5,15,0.000408844469347969
2014,5,16,0.000408844469347969
2014,5,19,0.000408486317610368
2014,5,20,0.000408128136768937
2014,5,21,0.000408128136768937
2014,5,22,0.000407769926823676
2014,5,23,0.000408128136768937
2014,5,26,0.000408128136768937
2014,5,27,0.000408844469347969
2014,5,28,0.000408486317610368
2014,5,29,0.000407411687774584
2014,5,30,0.000407411687774584
2014,6,2,0.000407769926823676
2014,6,3,0.000407411687774584
2014,6,4,0.000407411687774584
2014,6,5,0.000407411687774584
2014,6,6,0.000407411687774584
2014,6,9,0.000407411687774584
2014,6,10,0.000407769926823676
2014,6,11,0.000407411687774584
2014,6,13,0.000407411687774584
2014,6,16,0.000407411687774584
2014,6,17,0.000407769926823676
2014,6,18,0.000407411687774584
2014,6,20,0.000407411687774584
2014,6,23,0.000407411687774584
2014,6,24,0.000407411687774584
2014,6,25,0.000407411687774584
2014,6,26,0.000407769926823676
2014,6,27,0.000407053419621661
2014,6,30,0.000407411687774584
2014,7,1,0.000407769926823676
2014,7,2,0.000407053419621661
2014,7,3,0.000407411687774584
2014,7,4,0.000407411687774584
2014,7,7,0.000407411687774584
2014,7,8,0.000407411687774584
2014,7,10,0.000407411687774584
2014,7,11,0.000407411687774584
2014,7,14,0.000406695093261078
2014,7,15,0.000407053419621661
2014,7,16,0.000407053419621661
2014,7,17,0.000407053419621661
2014,7,18,0.000407053419621661
2014,7,21,0.000407769926823676
2014,7,22,0.000407053419621661
2014,7,23,0.000407411687774584
2014,7,24,0.000407769926823676
2014,7,25,0.000407411687774584
2014,7,28,0.000407411687774584
2014,7,29,0.000407411687774584
2014,7,30,0.000407411687774584
2014,7,31,0.000407411687774584
2014,8,1,0.000408128136768937
2014,8,4,0.000407411687774584
2014,8,5,0.000407411687774584
2014,8,6,0.000407769926823676
2014,8,7,0.000407769926823676
2014,8,8,0.000407769926823676
2014,8,11,0.000407411687774584
2014,8,12,0.000407769926823676
2014,8,13,0.000407769926823676
2014,8,14,0.000407769926823676
2014,8,15,0.000407411687774584
2014,8,18,0.000407769926823676
2014,8,19,0.000407411687774584
2014,8,20,0.000407411687774584
2014,8,21,0.000407769926823676
2014,8,22,0.000407769926823676
2014,8,25,0.000407411687774584
2014,8,26,0.000407769926823676
2014,8,27,0.000407769926823676
2014,8,28,0.000407053419621661
2014,8,29,0.000407053419621661
2014,9,1,0.000407053419621661
2014,9,2,0.000407411687774584
2014,9,3,0.000407411687774584
2014,9,4,0.000407769926823676
2014,9,5,0.000407769926823676
2014,9,8,0.000407769926823676
2014,9,9,0.000407769926823676
2014,9,10,0.000407769926823676
2014,9,11,0.000407769926823676
2014,9,12,0.000407769926823676
2014,9,15,0.000407769926823676
2014,9,16,0.000407411687774584
2014,9,17,0.000407769926823676
2014,9,18,0.000407769926823676
2014,9,19,0.000407411687774584
2014,9,22,0.000408128136768937
2014,9,23,0.000407411687774584
2014,9,24,0.000407769926823676
2014,9,25,0.000408486317610368
2014,9,26,0.000408128136768937
2014,9,29,0.000408486317610368
2014,9,30,0.000408486317610368
2014,10,1,0.000408486317610368
2014,10,2,0.000407769926823676
2014,10,3,0.000407769926823676
2014,10,6,0.000408128136768937
2014,10,7,0.000408128136768937
2014,10,8,0.000408486317610368
2014,10,9,0.000408486317610368
2014,10,10,0.000408486317610368
2014,10,13,0.000409202591981739
2014,10,14,0.000408844469347969
2014,10,15,0.000409202591981739
2014,10,16,0.000409918720833957
2014,10,17,0.000410276727052406
2014,10,20,0.000409918720833957
2014,10,21,0.000410992681281641
2014,10,22,0.000410634704167023
2014,10,23,0.000410992681281641
2014,10,24,0.000409918720833957
2014,10,27,0.000408844469347969
2014,10,28,0.000409202591981739
2014,10,29,0.000409202591981739
2014,10,30,0.000417072966229171
2014,10,31,0.000417072966229171
2014,11,3,0.000418145005824044
2014,11,4,0.000418859533965588
2014,11,5,0.000419216754380614
2014,11,6,0.000419931078795344
2014,11,7,0.000420645286794752
2014,11,10,0.000421359378378838
2014,11,11,0.000422430253820494
2014,11,12,0.000422787154093385
2014,11,13,0.000423857622081414
2014,11,14,0.000423857622081414
2014,11,17,0.000424927857238799
2014,11,18,0.000424927857238799
2014,11,19,0.000425641163019463
2014,11,21,0.000425641163019463
2014,11,24,0.000426710874307901
2014,11,25,0.000427780323661864
2014,11,26,0.000429205800173804
2014,11,27,0.000429918349254876
2014,11,28,0.000431343069067225
2014,12,1,0.000432411266956478
2014,12,2,0.000434190966188908
2014,12,3,0.000435614143498242
2014,12,4,0.000435258407378569
2014,12,5,0.000435614143498242
2014,12,8,0.000435969879617915
2014,12,9,0.000436325557529926
2014,12,10,0.000437036826042458
2014,12,11,0.000436681206338108
2014,12,12,0.000437036826042458
2014,12,15,0.000437392416642979
2014,12,16,0.000440236006397754
2014,12,17,0.000440236006397754
2014,12,18,0.000440236006397754
2014,12,19,0.000440236006397754
2014,12,22,0.00044059130595997
2014,12,23,0.000440946576418355
2014,12,26,0.000442012213170528
2014,12,29,0.000441657030023634
2014,12,30,0.000442367367213592
2015,1,2,0.000442722463048995
2015,1,5,0.000444497563876212
2015,1,6,0.000444497563876212
2015,1,7,0.000444852514192462
2015,1,8,0.00044556226930581
2015,1,9,0.000445917103206739
2015,1,12,0.000447336089564487
2015,1,13,0.000447690777946264
2015,1,14,0.000448400009190664
2015,1,15,0.000449109153123572
2015,1,16,0.000449109153123572
2015,1,19,0.000449818151537329
2015,1,20,0.000450527004431933
2015,1,21,0.000450881401775405
2015,1,22,0.000453007087344304
2015,1,23,0.000453007087344304
2015,1,26,0.000453007087344304
2015,1,27,0.000453007087344304
2015,1,28,0.000452652864623815
2015,1,29,0.000453007087344304
2015,1,30,0.000453007087344304
2015,2,2,0.000454423570772633
2015,2,3,0.000454777618870139
2015,2,4,0.00045548559864983
2015,2,5,0.000456547335488722
2015,2,6,0.000456547335488722
2015,2,9,0.000457962567452341
2015,2,10,0.000459023664006963
